Name,X,Y,Target,Layer,Sublayer,row,column,GlobalNode,ActiveNode,Weight,Group,Layer2,Minimum,Maximum,Component,Type,Layer_Elevation,Time
ML-1,2271695.632265,10434005.693442,6481.720000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,518.000000
ML-1,2271695.632265,10434005.693442,6485.440000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,880.000000
ML-1,2271695.632265,10434005.693442,6485.650000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,1298.000000
ML-1,2271695.632265,10434005.693442,6486.760000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,1540.000000
ML-1,2271695.632265,10434005.693442,6487.630000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,1973.000000
ML-1,2271695.632265,10434005.693442,6488.360000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,2394.000000
ML-1,2271695.632265,10434005.693442,6491.000000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,2779.000000
ML-1,2271695.632265,10434005.693442,6494.070000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,3063.000000
ML-1,2271695.632265,10434005.693442,6491.190000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,3515.000000
ML-1,2271695.632265,10434005.693442,6490.020000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,3853.000000
ML-1,2271695.632265,10434005.693442,6491.390000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,4150.000000
ML-1,2271695.632265,10434005.693442,6491.770000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,4525.000000
ML-1,2271695.632265,10434005.693442,6496.270000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,4882.000000
ML-1,2271695.632265,10434005.693442,6497.110000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,5259.000000
ML-1,2271695.632265,10434005.693442,6493.890000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,5710.000000
ML-1,2271695.632265,10434005.693442,6497.970000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,5982.000000
ML-1,2271695.632265,10434005.693442,6496.040000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,6282.000000
MW-100,2276873.251681,10436826.560577,6577.030000,12,1,204,100,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6505.179500,4883.000000
MW-100,2276873.251681,10436826.560577,6576.350000,12,1,204,100,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6505.179500,5260.000000
MW-100,2276873.251681,10436826.560577,6576.250000,12,1,204,100,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6505.179500,5708.000000
MW-100,2276873.251681,10436826.560577,6575.460000,12,1,204,100,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6505.179500,5981.000000
MW-100,2276873.251681,10436826.560577,6575.370000,12,1,204,100,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6505.179500,6361.000000
MW-101,2274569.475712,10435901.019567,6559.550000,12,1,194,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6556.750000,4883.000000
MW-101,2274569.475712,10435901.019567,6559.370000,12,1,194,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6556.750000,5307.000000
MW-101,2274569.475712,10435901.019567,6559.320000,12,1,194,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6556.750000,5712.000000
MW-101,2274569.475712,10435901.019567,6559.000000,12,1,194,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6556.750000,5986.000000
MW-101,2274569.475712,10435901.019567,6559.170000,12,1,194,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6556.750000,6281.000000
MW-102,2276098.600037,10434632.795167,6577.500000,12,1,214,79,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6572.776500,4883.000000
MW-102,2276098.600037,10434632.795167,6577.250000,12,1,214,79,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6572.776500,5306.000000
MW-102,2276098.600037,10434632.795167,6577.260000,12,1,214,79,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6572.776500,5711.000000
MW-102,2276098.600037,10434632.795167,6576.930000,12,1,214,79,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6572.776500,6098.000000
MW-102,2276098.600037,10434632.795167,6576.870000,12,1,214,79,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6572.776500,6351.000000
MW-104,2277722.344848,10431873.339924,6611.940000,12,1,245,71,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6607.442000,4881.000000
