Name,X,Y,Target,Layer,Sublayer,row,column,GlobalNode,ActiveNode,Weight,Group,Layer2,Minimum,Maximum,Component,Type,Layer_Elevation,Time
EF-8,2273450.848064,10432071.060857,6478.500000,12,1,213,42,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6346.471500,83243.000000
EF-8,2273450.848064,10432071.060857,6472.880000,12,1,213,42,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6346.471500,83520.000000
EF-8,2273450.848064,10432071.060857,6468.730000,12,1,213,42,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6346.471500,83764.000000
EF-8,2273450.848064,10432071.060857,6465.610000,12,1,213,42,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6346.471500,84319.000000
H-63,2277890.919369,10430706.025055,6554.910000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,79412.000000
H-63,2277890.919369,10430706.025055,6554.020000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,79883.000000
H-63,2277890.919369,10430706.025055,6553.480000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,80172.000000
H-63,2277890.919369,10430706.025055,6553.230000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,80447.000000
H-63,2277890.919369,10430706.025055,6554.210000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,80720.000000
H-63,2277890.919369,10430706.025055,6554.240000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,81257.000000
H-63,2277890.919369,10430706.025055,6552.610000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,81572.000000
H-63,2277890.919369,10430706.025055,6552.360000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,81968.000000
H-63,2277890.919369,10430706.025055,6548.160000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,82440.000000
H-63,2277890.919369,10430706.025055,6552.480000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,82726.000000
H-63,2277890.919369,10430706.025055,6551.910000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,83246.000000
H-63,2277890.919369,10430706.025055,6551.680000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,83505.000000
H-63,2277890.919369,10430706.025055,6551.240000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,83840.000000
H-63,2277890.919369,10430706.025055,6551.430000,12,1,254,64,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6533.626000,84320.000000
ML-1,2271695.632265,10434005.693442,6495.150000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,82703.000000
ML-1,2271695.632265,10434005.693442,6486.470000,12,1,187,44,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6382.524500,84303.000000
MW-13,2276337.015947,10430334.060765,6554.640000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,78712.000000
MW-13,2276337.015947,10430334.060765,6554.780000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,78990.000000
MW-13,2276337.015947,10430334.060765,6554.090000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,79405.000000
